,date,user,tweet
2948,2023-03-31 16:08:48+00:00,LSGofficialfans,"क्या लगता हैं नो बाल है की नही ? 

📸 : Jio Cinema / IPL T20

#CSKvGT | #Wicket | #IPL | #TATAIPL | #IPL2023 | #TATAIPL2023 | #31March | #IPLstart | #IPL16 | #Cricket | #JioCinema | #LSG | #IPLTEAMS | #lsgofficialfans https://t.co/CUtAo13FrH"
2949,2023-03-31 16:08:46+00:00,Harish_shahpur,"1.6cr devices in last over.
#GTvsCSK
#IPL2023
#jiocinema #ipl2023 https://t.co/fYQ8Fr878d"
2950,2023-03-31 16:08:36+00:00,aapkabhi,"This doesn't happen with Disney+Hotstar
#jiocrash #jiocinema https://t.co/1rnt8Agvj1"
2951,2023-03-31 16:08:34+00:00,GobindaMahakur3,#JioCinema Buffering Cinema @JioCinema @DisneyPlusHS @cricbuzz @_MukeshAmbani https://t.co/TOvXafJHKm
2952,2023-03-31 16:08:33+00:00,_palarun,"Laut aao ipl hotstar pe
jio pe nahi dekha jayega

Majak nahi hai ye..😓

#ipl2023 #JioCinema https://t.co/KxA6bnRUPg"
2953,2023-03-31 16:08:31+00:00,YugDave,"Kudos to  #JioCinema 's audacity for not letting  platform bugs hold them back from securing broadcasting rights. This kind of resilience and determination inspires a SaaS founder.

#IPL2023"
2954,2023-03-31 16:08:26+00:00,Virat4everr,"1.5cr viewership anthe too less
#JioCinema"
2955,2023-03-31 16:07:52+00:00,Arvind099973,@JioCinema MF!! What the hell . Can’t watch a single over peacefully #jiocrash #jiocinema
2956,2023-03-31 16:07:50+00:00,manishjha4752,#MSDhoni𓃵  #MSDhoni  #TATAIPL  #JioCinema  #India #Mahi #Dhoni ❤️❤️❤️❤️❤️ https://t.co/THxTEsh85l
2957,2023-03-31 16:07:48+00:00,Surajs7894,"Seems like Jio cinema is not prepared for launching IPL.. Too much buffering + Automatic video goes 10sec back. 

#jiocinema #TATAIPL #MSDhoni𓃵 #jiocrash"
2958,2023-03-31 16:07:45+00:00,rajranjan12,"#jiocrash BC MC @reliancejio @JioCinema @sachin_rt 
Bhonsdike ke jab aata nahin  hai to kyun dikha raha hai  #IPL  chutiya #jiocinema shut down kar nikal yahan se #ipl2023 #cskvsgt #BCCI  #IPLonStar #MSDhoni𓃵 #hotstar"
2959,2023-03-31 16:07:38+00:00,RPOfficialPro,"178/7 at the board from CSK

courtesy  to @Ruutu1331's 91 &amp; @msdhoni's 14 of 7

who is winning this game? who will be Player of match?

#IPL2023  #TATAIPL  #CSK #GT #RuturajGaikwad #MSDhoni #GTvsCSK #Dhoni #Hotstar #jiocrash #JioCinema"
2960,2023-03-31 16:07:36+00:00,govindjoshi07,#JioCinema @JioCinema kya chutiyapa kiya h bhencho har 2 miniut k bad ruk jata h hme nahi chahie free wali kulfi @DisneyPlusHS aap kuchh kijiye…🙃
2961,2023-03-31 16:07:27+00:00,_MyInspirationz,"I keep getting this something went wrong... Every 10 secs, yes, I timed it.. and it's extremely frustrating. 

#jiocinema #TATAIPL2023 https://t.co/vRds2QUqeD"
2962,2023-03-31 16:07:23+00:00,Khushdeepinsan5,#JioCinema 😅😅 bhai nahi sambhlta to lete kyu ho yr ??! 😅😅 open tk nhi ho rha @JioCinema
2963,2023-03-31 16:07:22+00:00,suyashs46424048,Jio Cinema app keeps crashing can't even enjoy the game.#ipl2023 #jiocrash #jiocinema #jiotv #IPLonStar
2964,2023-03-31 16:07:19+00:00,ajinkya_rt,"Jio walo is 5G ke jamane mai bhi Match dikhane mai buffer or bar bar error a raha tumhare @JioCinema mai.. High speed internet pe bhi match acche se dikh nhi rahi.. 🤧🤧
#jiocinema4k #JioCinema #jio #ipl2023 #cskvsgt"
2965,2023-03-31 16:07:13+00:00,kaustubh_dhake,Maahi maar raha hai 🔥🔥 #MSDhoni𓃵 #MSDhoni #IPL2023 #jiocinema https://t.co/TJn9jzjSQ6
2966,2023-03-31 16:07:12+00:00,sarfarazmalikkk,"@JioCinema  Unable to hear world feed on Main cam angle on Android . The world feed works on Batters cam though.
Please sort out the issue.
@BCCI  #Jiocinema"
2967,2023-03-31 16:07:06+00:00,RJAdhiraj,"After every ball @JioCinema comes up with ""Error 8001"" is this some kind of promotion or you spend all money on promotion... pathetic experience with #JioCinema #ipl2023 https://t.co/XqEaBZRGtb"
2968,2023-03-31 16:07:04+00:00,PatelJaideep17,"#jiocinema kyu telecast krte ho jb acchi services dena nhi aata...
Poora mza kharab kr diya naa video quality acchi de paye aur  naa buffering ko rok paye worst experience @JioCare @JioCinema 👎🏻👎🏻👎🏻"
2969,2023-03-31 16:07:03+00:00,Gopikumarponnam,Disaster of an experience #jiocinema #ipl2023
2970,2023-03-31 16:07:03+00:00,Ravi_Sachinist,"#ThalaDhoni COMETH THE HOUR
COMETH THE MAN #MSDhoni𓃵 #CaptainCool #ChennaiSuperKings #GTvsCSK #jiocinema #IPL  #IPL2023 https://t.co/SBZMZh5BZI"
2971,2023-03-31 16:07:00+00:00,VirendraDhawal,#JioCinema https://t.co/P9hKkwt00k
2972,2023-03-31 16:06:58+00:00,ArnavHot,"Loading ........

#ipl2023| #cskvsgt | #jiocrash | #iplonjiocinema | #jiocinema | #ambani | https://t.co/38ko0OOJob"
2973,2023-03-31 16:06:56+00:00,regulus_blacck,#JioCinema not working. Worst app!
2974,2023-03-31 16:06:54+00:00,ChetanNandargi,#JioCinema is just horrible to watch @IPL will miss @DisneyPlusHS. @JioCinema
2975,2023-03-31 16:06:50+00:00,ownrull,"How many Rate for jio cinema for ipl ?
Mine - 9/10

#iplopeningceremony
#JioCinema"
2976,2023-03-31 16:06:39+00:00,MD_Dilshaan,@mufaddal_vohra And 1.5 Crore Who Were Watching On #JioCinema Too
2977,2023-03-31 16:06:38+00:00,SlipstreamCrick,"So #JioCinema viewership already in 8 digits in the very first game! Don't remember #Hotstar having similar numbers so often
#IPL"
2978,2023-03-31 16:06:36+00:00,GobindaMahakur3,This is buffering cinema #jiocinema https://t.co/ZfiC8y6p3Q
2979,2023-03-31 16:06:32+00:00,urs_sohail,"#MSDhoni𓃵  and last over sixes... never ending love.

Watching IPL for you MAHI.

#ipl2023 #jiocinema #cskvsgt @ChennaiIPL @IPL https://t.co/DovPLcD4nN"
2980,2023-03-31 16:06:32+00:00,Djboymonusharma,"If shit wrapped with gold foil it still shit
And #JioCinema is worst shitty things 😑😑

@32stitchesmusic @paranoxmusic"
2981,2023-03-31 16:06:32+00:00,Ananthatyam10,#Jiocinema 🥲🥲
2982,2023-03-31 16:06:30+00:00,Afzal2304,How's #jiocinema btw. Saw it had 1.6cr+ viewers 🤔.
2983,2023-03-31 16:06:26+00:00,juniorup44,"1.6 Cr live first time a cricket match on any digital platforms
 
#iplopeningceremony    #JioCinema #ipl2023 #JioCinemaDelivers #dhoni7 #cskvsgt #MSDhoni𓃵 https://t.co/6E0f09wgcy"
2984,2023-03-31 16:06:22+00:00,JaiCDedhia,@JioCinema pathetic service by #JioCinema in broadcasting the IPL2023. You are not able to fulfill the promise made to the cricket fans. Instead @DisneyPlusHS used to broadcast it smoothly. If you want take subscription charges but provide quality service.
2985,2023-03-31 16:06:20+00:00,Ashwani05034587,"#JioCinemaDelivers 
#JioCinema.. Too much buffering... 😡😡👎👎👎"
2986,2023-03-31 16:06:18+00:00,imNOjha,"1.6 crores people's are watching live match on
 jio cinema
That are incredible ☺️
#ipl 
#JioCinema 
#MSDhoni𓃵 https://t.co/sSzoZcQAht"
2987,2023-03-31 16:06:09+00:00,Mukki2830,#JioCinema @msdhoni  and last over  affair continues 💥💥💥 https://t.co/sN3E1aCcYK
2988,2023-03-31 16:06:04+00:00,Ashokpatel9784,Buff #jiocrash #jiocinema #cskvsgt https://t.co/CWl4qqdV3v
2989,2023-03-31 16:06:03+00:00,Hemant_madhyan,"@JioCinema  paisa lelo but mood kharab mat karo 
Lagging like shit #jiocinema #ipl2023"
2990,2023-03-31 16:06:02+00:00,KiranPKoushik1,"Worst Experience Ever watching @IPL on @JioCinema , You are giving free OK, but give the better experience to the viewers or resign the broadcast plan and sale to Disney plus. 
#ipl2023 #jiocinema"
2991,2023-03-31 16:05:57+00:00,SakyMahesh,Error while Watching #ipl #jiocinema  #jio #JIOTrue5G https://t.co/0MOyrMCi5F
2992,2023-03-31 16:05:48+00:00,EngrArifOffici1,"Today my Work Routine 
#IPL2023 #GTvsCSK #JioCinema #RuturajGaikwad 
https://t.co/BNttlpymR2 https://t.co/c09hB1EKOD"
2993,2023-03-31 16:05:48+00:00,shaunpravin,"#jiocinema மயிறு மாதிரி இருக்கு.
#STARSPORTS சிறப்பு 👌🏼 👌🏼 👌🏼
#GTvsCSK
#iplopeningceremony
#ipl2023
#ChennaiSuperKings"
2994,2023-03-31 16:05:46+00:00,ClashminiRgs,#IPL2023 #GTvsCSK #JioCinema #RuturajGaikwad #Dhoni
2995,2023-03-31 16:05:43+00:00,iTiwariAtul,"&amp; Dhoni finishing the innings in style.! That Fantastic Six made such a huge noise.!! This Man is Mammoth.!!
#Dhoni #IPL2023 #GTvsCSK #JioCinema #TATAIPL #TATAIPL2023"
2996,2023-03-31 16:05:42+00:00,BooksAndCricket,"More than 100000 people are watching MS Dhoni while playing 😇

Back-to-back boundaries by Dhoni
6, 4 

#GTvsCSK #GTvCSK #jiocrash #TATAIPL2023 #JioCinema #MSDhoni𓃵 #RuturajGaikwad https://t.co/eGrArgwLWs"
2997,2023-03-31 16:05:41+00:00,alvinlaz1596,"🔥 IPL Time !!!! 🔥🔥🫰🤟🏏🦗

🌎Host Your Website With HostGator https://t.co/up8zaZWVdt

#Rashmika #TamannaahBhatia #TATAIPL2023 #IPLonStar #jiocinema #DhoniSeNahiMangneChahiyeThe #IPL2023OpeningCeremony #GTvsCSK 

https://t.co/Onomlpc4B5"
2998,2023-03-31 16:05:34+00:00,vanzarajatin1,"1.5Cr viewers! Last time Ind vs Pak had 1Cr  and people were like omggg...ipl ko majak lete h...
#ipl2023 #Jiocinema"
2999,2023-03-31 16:05:33+00:00,NitinTonpe1,"Very bkwas App n Bakwas Network.
To much lagging on #jiocinema,worst experience. 

#IPLonStar is Best!! @StarSportsIndia

@JioCinema @JioCare"
3000,2023-03-31 16:05:30+00:00,KannanK51531500,@mMick_ouss @mufaddal_vohra Thanks... i like professionalism even if it is boring by your standards and hence shifted to the English (world) option in #jiocinema
3001,2023-03-31 16:05:29+00:00,dwipenacharya,"Bapu @vrajeshhirjee kamal, dhamaal, jordaar commentary on #JioCinema 
Jalso pade che 
Laya ho baaki 👌🏻
#IPL2023"
3002,2023-03-31 16:05:21+00:00,harish32b7,Telugu commentary 😠 😡 #jiocinema #jiotv #IPL23
3003,2023-03-31 16:05:11+00:00,HiManshuu_k,Thankyou  #JioCinema for very bad Experience of IPL.. automatic Streaming 2-3 balls back and suddenly buffering..
3004,2023-03-31 16:05:08+00:00,prnay98,"Bullshit, hotstar was good ! #JioCinema #ipl2023"
3005,2023-03-31 16:05:07+00:00,sumanth09,Watching #JioCinema on Jio broadband and it still lags!!!!! Get your act straight! #fail @reliancejio  @JioCinema
3006,2023-03-31 16:05:06+00:00,mmjithendrajai2,#JioCinema worst ever 🥵🥵🥵 @JioCinema
3007,2023-03-31 16:05:04+00:00,manishbhattuk,"@Deep_Point_ With the brilliant cameo of #MSD, #CSK finished poorly at 178/7 in 20 overs. And my prediction was correct.😀

#IPL2023 #IPLonJioCinema #GTvsCSK #JioCinema"
3008,2023-03-31 16:05:02+00:00,Alok001kumar,"Bhojpuri commentary ke liye dhanyawad 😂♥️ #JioCinema @JioCare @JioCinema 

#iplopeningceremony 
#cskvsgt #GTvsCSK #ipl"
3009,2023-03-31 16:04:46+00:00,elitehindi,#JioCinema #GTvsCSK #MSDhoni𓃵
3010,2023-03-31 16:04:41+00:00,Ashokpatel9784,#JioCinema
3011,2023-03-31 16:04:36+00:00,Lil_Gayu,#jiocinema #cskvsgt #MSDhoni𓃵
3012,2023-03-31 16:04:33+00:00,Simplei66975463,#jiocinema तुम से ना हो पाएगा bro.... रहने दो
3013,2023-03-31 16:04:32+00:00,PaniSubhranshu,We didn't wait 8 months for this. #jiocrash #JioCinemaDelivers #jio #jiocinema https://t.co/wUsRriy0VL
3014,2023-03-31 16:04:28+00:00,22aakashsoni,Match going on in Ahmedabad or Chennai....? Because stadium tells a different story.... 💛 #IPL2023 #GTvCSK #JioCinema #MSDhoni𓃵
3015,2023-03-31 16:04:24+00:00,NileshDey_09,"Fans watching #ipl2023 online right now be like...

#DisneyPlusHotstar #jiocinema #ipl https://t.co/318Sm4qfvJ"
3016,2023-03-31 16:04:17+00:00,iTiwariAtul,"Well played, Ruturaj Gaikwad.

Missed out a well deserving hundred that too in the first match. But what a knock, 92 runs from 50 balls.
#IPL2023 #GTvsCSK #JioCinema"
3017,2023-03-31 16:04:17+00:00,Callme_Lakesh_G,@TPRAVEENKUMARP2 @Jiocinema #Jiocinema
3018,2023-03-31 16:04:13+00:00,Rohitnama_,Bhai log kamiyan nikal rhe h #jiocinema ki. Free m itna mil rha h bht h 😂
3019,2023-03-31 16:04:09+00:00,imKiran06,"From 18th over entire excitement gone bcz of #jiocinema its worst experience 

If you can't handle such a traffic better dont be part of any biddings anymore 

#iplopeningceremony #GTvsCSK #GTvCsk #Dhoni #Rutraj #Gaikwad https://t.co/VkfhiUMBW6"
3020,2023-03-31 16:04:06+00:00,kaibalya_kb,"WTF #jiocinema, This is ridiculous service #TATAIPL2023 #jiocrash"
3021,2023-03-31 16:04:05+00:00,Cityblues1,@kushal_mehra Don't know. Because the shit app doesn't work. It's been buffering like this since the start. Haven't seen a single delivery today #jiocrash #JioCinema well done on ruining the opening day same like during the football world Cup https://t.co/USEWl8KCgv
3022,2023-03-31 16:03:59+00:00,rudraditya100,Terrible experience with #jiocinema while watching the #TATAIPL match #cskvsgt
3023,2023-03-31 16:03:45+00:00,RupeshMakol,"1.6 Crore watching #IPLonJioCinema LIVE NOW 🔥 

#TATAIPL2023 #GTvsCSK #JioCinema
@JioCinema @IPL @KShriniwasRao https://t.co/7AdBQyxNpq"
3024,2023-03-31 16:03:22+00:00,dhruvnaique,"How much lag on Jio Cinema can’t even watch properly , mood spoiler 
 #JioCinema #ipl2023"
3025,2023-03-31 16:03:19+00:00,12tanaddy,"Once a finisher always a finisher!

#dhoni #csk #GTvsCSK #JioCinema #ipl #MSDhoni𓃵"
3026,2023-03-31 16:03:14+00:00,Its_Avdhut,MSD :- Maharaj Sixer De d #hotstar #jiocrash #JioCinema #Dhoni #Bhojpuri #iplopeningceremony #iplopeningceremony
3027,2023-03-31 16:03:10+00:00,r29_bishnoi,"#IPL2023 #JioCinema #GTvsCSK #CSKvsGT

179 Target
CSK vs GT"
3028,2023-03-31 16:03:00+00:00,myKhelTelugu,"ఐపీఎల్ 2023 సీజన్ అధికారిక ఓటీటీ బ్రాడ్ కాస్టర్ 'జియో సినిమా'పై నెటిజన్లు మండిపడుతున్నారు..!
#JioCinema #HotStar #GTvCSK #CSKvGT #IPL2023 #IPLOpeningCeremony #Mykheltelugu

https://t.co/byUlDiVMKP"
3029,2023-03-31 16:02:54+00:00,AnkurSh24882614,"1.5 Crore watching #MSDhoni𓃵  on #JioCinema 

#IPL2023 #GTvsCSK https://t.co/nKSkur2l9o"
3030,2023-03-31 16:02:52+00:00,NawazLink,"Manoj Bajpayee and Revi Kishan 
ले भैया आँखमूँद के शाट मारगईल
#bhojpuri 
 #JioCinema #ipl2023 #cskvsgt"
3031,2023-03-31 16:02:41+00:00,0xSanjaySingh,"1.6 Cr (16 Mn) concurrent viewers now on #JioCinema

#IPL #IPL2023 #GTvsCSK #Dhoni"
3032,2023-03-31 16:02:37+00:00,KK_Asthana,"भोजपुरी में #TATAIPL2023 की कमेंट्री। कृपया वीडियो अंत तक जरूर सुने 🤣😂
#JioCinema #GTvsCSK #IPL2023 https://t.co/a0CJu2ZCOk"
3033,2023-03-31 16:02:30+00:00,sntos05,Marde garda ho gail ho #IPl2023 with Bhojpuri on #Jiocinema is so much fun
3034,2023-03-31 16:02:30+00:00,Rashtra_veer_,"Mahi maar rha h🥵🥵🥵
#cskvsgt #JioCinema
#MSDhoni #MSDhoni𓃵"
3035,2023-03-31 16:02:20+00:00,r29_bishnoi,"#IPL2023 #JioCinema #GTvsCSK #CSKvsGT

Mahendra Singh Dhoni Name hi Kafi hai ⚡"
3036,2023-03-31 16:02:18+00:00,hansric_ITguy,"Petition to @BCCI allow #hotstar to telecast #ipl2023 so fans can enjoy.
#JioCinema is nothing but a disappointment #ipl
#JioCinema pathetic experience @JioCinema"
3037,2023-03-31 16:02:17+00:00,PYegireddi,"I am badly missing watching IPL on Hotstar now @DisneyPlusHS 😥. @JioCinema app SUCKS on TV, it's #buffering like hell even with good speed of internet 😠😡.Please fix this issue soon @JioCare @reliancejio 
#IPL2023 #GTvsCSK #jiocinema #IPLonJioCinema 
Are you happy now? @BCCI🙄"
3038,2023-03-31 16:02:13+00:00,pawansharmagbp,"Few glitches but some awesome features introduced(can change the cam view now).
good luck 👍 #Reliance  #JioCinema https://t.co/tGWxRKimmI"
3039,2023-03-31 16:02:13+00:00,Bhaskaranjet,"Same problem, I thought it’s my network or mobile issue. Thanks #Twitter . #jiocinema please check."
3040,2023-03-31 16:01:53+00:00,AnuragSinghIM,"#iplt20 @JioCinema @JioCare
while watching ipl on #JIOcinema I am able to Mute with M. but not able to unmute with M.
fix it may be.? #cskvsgt"
3041,2023-03-31 16:01:41+00:00,cricbook_sharma,Sixxx 😍😍😍😍😍😍❤️❤️ #dhoni #ipl2023  #JioCinema https://t.co/fLtOM5rOwr
3042,2023-03-31 16:01:38+00:00,12tanaddy,"Mahi be like:- joshua little abhi toh bhout little he mere samne!

#csk #GTvsCSK #JioCinema #ipl #MSDhoni𓃵"
3043,2023-03-31 16:01:34+00:00,r29_bishnoi,"#IPL2023 #JioCinema #GTvsCSK #CSKvsGT

Mahi Four
Six and Four Continues"
3044,2023-03-31 16:01:30+00:00,mirudox,"Live viewership count now available in the live stream.
#IPLonJioCinema #GTvCSK #JioCinema https://t.co/eInHGB6c1O"
3045,2023-03-31 16:01:16+00:00,sport_spartans,"A brilliant innings by Rutu comes to end

#IPLonJioCinema #TATAIPL2023 #MSDhoni #WhistlePodu #cskvsgt #GTvCSK #HardikPandya #GujaratTitans #JioCinema https://t.co/c8QT6C3j07"
3046,2023-03-31 16:00:44+00:00,BooksAndCricket,"MS Dhoni playing at no. 8 😯

First time in IPL history.

#GTvsCSK #GTvCSK #jiocrash #TATAIPL2023 #JioCinema #MSDhoni𓃵 #IPL2023 #RuturajGaikwad https://t.co/susDTMx5Pu"
3047,2023-03-31 16:00:39+00:00,r29_bishnoi,"#IPL2023 #JioCinema #GTvsCSK #CSKvsGT

Msd - Six
85 Miters 😐⚡⚡⚡"
3048,2023-03-31 16:00:30+00:00,RPOfficialPro,"Tiger is back @msdhoni 

1st 6⃣

#IPL2023  #TATAIPL  #CSK #GT #RuturajGaikwad #MSDhoni #GTvsCSK #Dhoni #Hotstar #jiocrash #JioCinema"
3049,2023-03-31 16:00:28+00:00,Dravidsrihari,"It's been the 15th time I click the Refresh button.
#JioCinema #ipl2023 
#cskvsgt https://t.co/PplBnggmcP"
3050,2023-03-31 16:00:18+00:00,12tanaddy,"Dhoni ka sixxxxxxxxx bc emotion!

Mahi maar rha hai!

#csk #GTvsCSK #JioCinema #ipl #MSDhoni𓃵"
3051,2023-03-31 16:00:16+00:00,Meiiittwaaah,"By #jiocinema Ambani Meant Showing Ads in 4k.
Haha You Guys Thought It Was Match.

#ipl2023 #GTvsCSK"
3052,2023-03-31 16:00:13+00:00,r29_bishnoi,"#IPL2023 #JioCinema #GTvsCSK #CSKvsGT

Mahi Maar Raha hai
Massive Six 🕕
Just love it Mahi Bhai ❤️"
3053,2023-03-31 16:00:00+00:00,anmolhgore,#Jiocinema down #jiocrash
3054,2023-03-31 15:59:59+00:00,agnithefiery,"""Can't decide what's worse, the constant interruption in streaming or the unbearable English commentary.
#JioCinema
#TATAIPL2023 
#CSKvsGT"
3055,2023-03-31 15:59:34+00:00,debsikder,#Jiocinema ne phirse FIFA WC ki tarah iss IPL me bhi hum logo ko ch%#*a banaya #jiocrash Sach baat hai ke free ka cheez hamesha ghatiya hi hote hai
3056,2023-03-31 15:59:33+00:00,oyerishabhai,"#jiocrash #JioCinema 
worst app i have ever downloaded 
@JioCinema"
